YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,9,19,6,WN,4298,N958WN,PHX,SAN,705,659,-6,9,708,70,61,49,304,757,3,815,800,-15,0,0,,,,,,
2015,11,3,2,WN,32,N515SW,SAT,ELP,1720,1720,0,7,1727,95,84,74,496,1741,3,1755,1744,-11,0,0,,,,,,
2015,6,15,1,EV,5462,N870AS,ILM,ATL,1053,1048,-5,7,1055,86,71,57,377,1152,7,1219,1159,-20,0,0,,,,,,
2015,5,25,1,US,689,N601AW,PHX,EWR,2145,2143,-2,10,2153,277,267,252,2133,505,5,522,510,-12,0,0,,,,,,
2015,6,5,5,EV,4385,N12564,ORD,MDT,658,710,12,28,738,109,113,82,594,1000,3,947,1003,16,0,0,,4,0,0,12,0
2015,4,26,7,MQ,3312,N683MQ,ORD,RST,1240,1238,-2,22,1300,80,70,46,268,1346,2,1400,1348,-12,0,0,,,,,,
2015,8,19,3,EV,6144,N11539,ABE,ORD,1722,1744,22,20,1804,128,124,95,654,1839,9,1830,1848,18,0,0,,0,0,0,18,0
2015,2,25,3,AA,220,N004AA,TPA,MIA,1910,1932,22,17,1949,64,71,37,204,2026,17,2014,2043,29,0,0,,7,0,0,22,0
2015,6,8,1,OO,5330,N986SW,SPI,ORD,1349,1347,-2,7,1354,64,58,38,174,1432,13,1453,1445,-8,0,0,,,,,,
2015,1,9,5,AA,937,N023AA,EGE,LAX,1850,1837,-13,17,1854,131,127,101,748,1935,9,2001,1944,-17,0,0,,,,,,
2015,8,14,5,MQ,3664,N824MQ,CMH,LGA,820,811,-9,23,834,107,112,81,479,955,8,1007,1003,-4,0,0,,,,,,
2015,2,1,7,WN,835,N8648A,MSY,LAS,1135,1131,-4,8,1139,240,226,213,1500,1312,5,1335,1317,-18,0,0,,,,,,
2015,4,24,5,DL,2555,N802DN,FLL,DTW,1554,1555,1,9,1604,183,173,161,1127,1845,3,1857,1848,-9,0,0,,,,,,
2015,3,7,6,AA,2482,N514AA,DFW,AUS,1815,1813,-2,12,1825,57,50,33,190,1858,5,1912,1903,-9,0,0,,,,,,
2015,9,15,2,WN,2493,N484WN,MDW,STL,1720,1730,10,15,1745,65,66,45,251,1830,6,1825,1836,11,0,0,,,,,,
2015,10,12,1,AA,1276,N3FCAA,14635,11298,1500,1454,-6,11,1505,184,160,139,1017,1624,10,1704,1634,-30,0,0,,,,,,
2015,11,18,3,UA,737,N37290,IAH,DEN,1258,1259,1,23,1322,154,165,131,862,1433,11,1432,1444,12,0,0,,,,,,
2015,6,26,5,MQ,3455,N820MQ,ORF,LGA,1355,1411,16,15,1426,86,74,54,296,1520,5,1521,1525,4,0,0,,,,,,
2015,9,14,1,AA,2291,N852AA,LAS,DFW,800,755,-5,12,807,171,152,128,1055,1215,12,1251,1227,-24,0,0,,,,,,
2015,8,13,4,F9,1359,N908FR,IAH,PHX,1525,1519,-6,14,1533,160,152,130,1009,1543,8,1605,1551,-14,0,0,,,,,,
2015,5,22,5,WN,611,N284WN,LAS,BDL,930,925,-5,16,941,295,271,251,2297,1652,4,1725,1656,-29,0,0,,,,,,
2015,9,11,5,WN,1964,N296WN,MKE,LAS,1255,1257,2,11,1308,235,207,192,1524,1420,4,1450,1424,-26,0,0,,,,,,
2015,5,3,7,WN,4098,N8313F,BOS,BNA,715,710,-5,14,724,175,149,128,942,832,7,910,839,-31,0,0,,,,,,
2015,6,3,3,WN,371,N254WN,BUR,OAK,1730,1747,17,9,1756,70,70,51,325,1847,10,1840,1857,17,0,0,,0,0,0,17,0
2015,10,25,7,AA,1433,N4UBAA,14683,11298,658,657,-1,11,708,72,64,43,247,751,10,810,801,-9,0,0,,,,,,
2015,5,21,4,UA,1560,N69804,ORD,MCO,600,603,3,18,621,161,160,132,1005,933,10,941,943,2,0,0,,,,,,
2015,6,15,1,MQ,3466,N695MQ,ORD,DBQ,2000,2000,0,6,2006,58,37,27,147,2033,4,2058,2037,-21,0,0,,,,,,
2015,3,24,2,MQ,3626,N629MQ,CVG,DFW,1435,1443,8,11,1454,165,160,133,812,1607,16,1620,1623,3,0,0,,,,,,
2015,3,19,4,WN,3223,N658SW,LAS,LAX,715,733,18,15,748,65,62,42,236,830,5,820,835,15,0,0,,0,0,15,0,0
2015,1,26,1,EV,4392,N25134,IAH,COS,900,856,-4,14,910,148,135,116,809,1006,5,1028,1011,-17,0,0,,,,,,
2015,12,10,4,WN,2955,N738CB,BWI,TPA,615,612,-3,20,632,150,140,116,842,828,4,845,832,-13,0,0,,,,,,
2015,8,7,5,WN,4276,N7813P,ABQ,MDW,1730,1814,44,7,1821,170,148,134,1121,2135,7,2120,2142,22,0,0,,0,0,0,22,0
2015,3,5,4,EV,5339,N197PQ,PWM,DTW,1630,1624,-6,13,1637,138,137,120,668,1837,4,1848,1841,-7,0,0,,,,,,
2015,10,7,3,AA,2318,N3GDAA,11292,11298,800,759,-1,15,814,127,117,89,641,1043,13,1107,1056,-11,0,0,,,,,,
2015,9,1,2,OO,2936,N930EV,CHO,ORD,1825,1953,88,8,2001,119,94,77,567,2018,9,1924,2027,63,0,0,,0,0,0,63,0
2015,2,11,3,WN,954,N246LV,CAK,ATL,1630,1624,-6,8,1632,110,95,80,528,1752,7,1820,1759,-21,0,0,,,,,,
2015,9,20,7,OO,6475,N941SW,SLC,DEN,943,937,-6,11,948,95,80,61,391,1049,8,1118,1057,-21,0,0,,,,,,
2015,3,31,2,WN,424,N483WN,MDW,BWI,700,655,-5,12,707,110,100,83,611,930,5,950,935,-15,0,0,,,,,,
2015,10,18,7,DL,412,N187DN,12892,12478,1135,1131,-4,20,1151,330,326,297,2475,1948,9,2005,1957,-8,0,0,,,,,,
2015,1,16,5,DL,2489,N329NB,FAR,MSP,500,500,0,11,511,81,53,39,223,550,3,621,553,-28,0,0,,,,,,
2015,5,13,3,OO,6233,N938SW,SFO,PSP,1842,1836,-6,27,1903,90,109,75,421,2018,7,2012,2025,13,0,0,,,,,,
2015,3,4,3,EV,2554,N877AS,LFT,DFW,1542,,,,,83,,,351,,,1705,,,0,1,A,,,,,
2015,8,30,7,HA,332,N491HA,HNL,ITO,647,640,-7,13,653,53,57,40,216,733,4,740,737,-3,0,0,,,,,,
2015,10,19,1,B6,783,N192JB,10721,14492,2038,2105,27,16,2121,117,110,90,612,2251,4,2235,2255,20,0,0,,0,0,20,0,0
2015,11,6,5,AA,44,N3CHAA,SEA,JFK,710,709,-1,19,728,317,305,277,2422,1505,9,1527,1514,-13,0,0,,,,,,
2015,4,4,6,EV,6076,N15912,ORD,ATW,905,904,-1,11,915,59,50,36,160,951,3,1004,954,-10,0,0,,,,,,
2015,6,5,5,OO,4465,N602XJ,MSP,RST,1125,1124,-1,25,1149,51,44,16,76,1205,3,1216,1208,-8,0,0,,,,,,
2015,7,26,7,DL,477,N154DL,JFK,LAX,1531,1536,5,39,1615,399,379,320,2475,1835,20,1910,1855,-15,0,0,,,,,,
2015,1,18,7,OO,4679,N459SW,DTW,DAY,1203,1159,-4,22,1221,67,66,36,166,1257,8,1310,1305,-5,0,0,,,,,,
2015,8,5,3,DL,882,N929AT,CAE,ATL,1535,1702,87,23,1725,75,67,39,192,1804,5,1650,1809,79,0,0,,0,0,79,0,0
2015,4,5,7,DL,833,N386DA,DTW,SAN,855,909,14,13,922,296,287,270,1956,1052,4,1051,1056,5,0,0,,,,,,
2015,7,27,1,DL,1410,N322US,DEN,DTW,1600,1558,-2,27,1625,174,165,132,1123,2037,6,2054,2043,-11,0,0,,,,,,
2015,10,2,5,WN,850,N7817J,10423,10397,1800,1756,-4,12,1808,135,129,103,813,2051,14,2115,2105,-10,0,0,,,,,,
2015,3,2,1,EV,5436,N867AS,DTW,CHA,2030,2029,-1,16,2045,103,92,74,505,2159,2,2213,2201,-12,0,0,,,,,,
2015,12,3,4,OO,5451,N874AS,SBP,SFO,2041,2055,14,25,2120,59,69,35,190,2155,9,2140,2204,24,0,0,,24,0,0,0,0
2015,1,10,6,OO,5493,N715SK,DEN,BOI,1129,1126,-3,21,1147,123,131,105,649,1332,5,1332,1337,5,0,0,,,,,,
2015,4,3,5,UA,405,N474UA,LGA,DEN,1200,1157,-3,11,1208,271,266,251,1620,1419,4,1431,1423,-8,0,0,,,,,,
2015,2,19,4,WN,934,N935WN,MCO,ALB,1435,1429,-6,26,1455,155,168,138,1073,1713,4,1710,1717,7,0,0,,,,,,
2015,3,3,2,DL,2378,N3740C,SLC,SAN,1122,1137,15,29,1206,112,116,84,626,1230,3,1214,1233,19,0,0,,4,0,0,0,15
2015,10,3,6,UA,616,N815UA,10785,13930,940,934,-6,16,950,145,143,112,763,1042,15,1105,1057,-8,0,0,,,,,,
2015,4,6,1,AS,29,N419AS,ORD,SEA,1525,1536,11,12,1548,265,248,233,1721,1741,3,1750,1744,-6,0,0,,,,,,
2015,8,18,2,OO,7369,N427SW,DTW,APN,841,833,-8,21,854,72,81,54,198,948,6,953,954,1,0,0,,,,,,
2015,2,5,4,WN,4858,N8321D,ALB,MCO,1505,1518,13,8,1526,195,188,172,1073,1818,8,1820,1826,6,0,0,,,,,,
2015,3,10,2,WN,256,N422WN,TPA,MSY,1625,1620,-5,12,1632,100,93,76,488,1648,5,1705,1653,-12,0,0,,,,,,
2015,2,28,6,WN,3627,N213WN,SFO,LAX,1250,1248,-2,13,1301,80,76,53,337,1354,10,1410,1404,-6,0,0,,,,,,
2015,6,24,3,MQ,3563,N697MQ,SJT,DFW,508,508,0,14,522,66,62,42,229,604,6,614,610,-4,0,0,,,,,,
2015,11,2,1,AA,1625,N3CKAA,DCA,MIA,1035,1030,-5,27,1057,155,171,139,919,1316,5,1310,1321,11,0,0,,,,,,
2015,8,5,3,AA,2429,N548AA,DFW,SAT,1855,1910,15,17,1927,74,59,39,247,2006,3,2009,2009,0,0,0,,,,,,
2015,1,12,1,EV,5513,N176PQ,ATL,CAE,1624,1747,83,22,1809,56,56,30,192,1839,4,1720,1843,83,0,0,,0,0,0,83,0
2015,1,5,1,AA,1521,N855AA,MIA,LAS,925,920,-5,12,932,332,317,296,2174,1128,9,1157,1137,-20,0,0,,,,,,
2015,12,10,4,WN,2099,N284WN,SFO,PHX,1235,1241,6,14,1255,115,108,85,651,1520,9,1530,1529,-1,0,0,,,,,,
2015,6,6,6,DL,1939,N348NB,PIT,ATL,1439,1436,-3,9,1445,118,82,68,526,1553,5,1637,1558,-39,0,0,,,,,,
2015,12,3,4,WN,2117,N7701B,SNA,SFO,2125,2120,-5,7,2127,80,76,63,372,2230,6,2245,2236,-9,0,0,,,,,,
2015,4,6,1,OO,2877,N464SW,LAX,SMF,1645,1911,146,17,1928,87,81,59,373,2027,5,1812,2032,140,0,0,,0,0,0,140,0
2015,2,9,1,B6,2679,N284JB,BOS,EWR,1859,1854,-5,90,2024,92,164,66,200,2130,8,2031,2138,67,0,0,,67,0,0,0,0
2015,2,26,4,EV,4884,N881AS,LEX,ATL,905,902,-3,16,918,85,87,63,304,1021,8,1030,1029,-1,0,0,,,,,,
2015,5,15,5,AA,316,N472AA,DFW,MFE,1030,1038,8,15,1053,101,92,73,469,1206,4,1211,1210,-1,0,0,,,,,,
2015,12,30,3,OO,5539,N941SW,SFO,SLC,801,801,0,18,819,119,111,88,599,1047,5,1100,1052,-8,0,0,,,,,,
2015,7,20,1,B6,1730,N510JB,RSW,JFK,1939,1929,-10,13,1942,179,176,157,1074,2219,6,2238,2225,-13,0,0,,,,,,
2015,5,11,1,AA,2218,N3EKAA,DFW,DCA,1515,1521,6,22,1543,185,188,161,1192,1924,5,1920,1929,9,0,0,,,,,,
2015,2,27,5,EV,5675,N11164,EWR,CMH,1030,1027,-3,16,1043,116,116,94,463,1217,6,1226,1223,-3,0,0,,,,,,
2015,3,31,2,OO,2769,N897SK,PHX,OAK,1335,1334,-1,14,1348,125,113,96,646,1524,3,1540,1527,-13,0,0,,,,,,
2015,3,17,2,UA,478,N486UA,SFO,LAX,700,711,11,14,725,95,88,58,337,823,16,835,839,4,0,0,,,,,,
2015,9,19,6,MQ,3232,N665MQ,ORD,FAR,2000,1957,-3,14,2011,117,107,87,557,2138,6,2157,2144,-13,0,0,,,,,,
2015,5,31,7,EV,5785,N28529,MLU,IAH,1053,1104,11,10,1114,72,62,46,262,1200,6,1205,1206,1,0,0,,,,,,
2015,10,5,1,NK,245,N627NK,13930,12889,1604,1618,14,26,1644,233,241,209,1514,1813,6,1757,1819,22,0,0,,22,0,0,0,0
2015,9,23,3,DL,2570,N977DL,MEM,ATL,710,702,-8,16,718,83,74,52,332,910,6,933,916,-17,0,0,,,,,,
2015,1,8,4,AS,337,N613AS,SJC,SEA,800,752,-8,14,806,124,127,106,697,952,7,1004,959,-5,0,0,,,,,,
2015,11,2,1,EV,4576,N21144,EWR,GRR,1745,1835,50,22,1857,129,118,93,605,2030,3,1954,2033,39,0,0,,0,0,0,39,0
2015,11,14,6,WN,954,N494WN,SAT,LAX,1305,1300,-5,9,1309,205,190,172,1211,1401,9,1430,1410,-20,0,0,,,,,,
2015,11,8,7,DL,832,N696DL,SLC,DCA,945,940,-5,23,1003,237,241,215,1851,1538,3,1542,1541,-1,0,0,,,,,,
2015,12,31,4,AS,121,N768AS,SEA,ANC,2355,2355,0,11,6,236,209,194,1448,220,4,251,224,-27,0,0,,,,,,
2015,4,21,2,UA,466,N677UA,DEN,IAH,1010,1040,30,17,1057,141,129,107,862,1344,5,1331,1349,18,0,0,,0,0,18,0,0
2015,11,24,2,WN,367,N8312C,BWI,ROC,2315,2327,12,16,2343,70,71,48,277,31,7,25,38,13,0,0,,,,,,
2015,8,10,1,EV,5356,N134EV,PHF,ATL,1200,1155,-5,14,1209,102,103,79,508,1328,10,1342,1338,-4,0,0,,,,,,
2015,11,15,7,VX,480,N523VA,LAX,LAS,1230,1228,-2,30,1258,65,83,44,236,1342,9,1335,1351,16,0,0,,16,0,0,0,0
2015,2,5,4,MQ,3432,N531MQ,DCA,JFK,610,606,-4,20,626,77,65,39,213,705,6,727,711,-16,0,0,,,,,,
2015,9,28,1,AA,1805,N566UW,FLL,CLT,1910,1902,-8,13,1915,120,109,89,632,2044,7,2110,2051,-19,0,0,,,,,,
2015,4,7,2,WN,1529,N764SW,HOU,LAX,855,851,-4,11,902,225,221,202,1390,1024,8,1040,1032,-8,0,0,,,,,,
2015,4,27,1,DL,2216,N553NW,ATL,ABQ,2000,2004,4,15,2019,210,190,170,1269,2109,5,2130,2114,-16,0,0,,,,,,
2015,12,17,4,MQ,3287,N530MQ,ORD,GRR,1314,1310,-4,13,1323,52,51,29,137,1452,9,1506,1501,-5,0,0,,,,,,
2015,12,1,2,DL,1234,N670DN,PNS,ATL,600,556,-4,15,611,69,61,39,271,750,7,809,757,-12,0,0,,,,,,
2015,6,21,7,DL,1630,N900PC,ATL,SAT,2120,2206,46,16,2222,147,133,112,874,2314,5,2247,2319,32,0,0,,0,0,32,0,0
2015,4,23,4,WN,3672,N783SW,BWI,PHX,940,954,14,14,1008,300,322,302,1999,1210,6,1140,1216,36,0,0,,22,0,14,0,0
2015,10,14,3,DL,1691,N926AT,11433,13485,1540,1536,-4,12,1548,75,69,53,311,1541,4,1555,1545,-10,0,0,,,,,,
2015,1,10,6,MQ,3030,N682MQ,ORD,BUF,745,741,-4,12,753,86,81,66,473,959,3,1011,1002,-9,0,0,,,,,,
2015,5,18,1,AA,2275,N3JDAA,IAD,LAX,750,749,-1,11,800,337,359,311,2288,1011,37,1027,1048,21,0,0,,21,0,0,0,0
2015,1,2,5,EV,2500,N901EV,DFW,LAW,1130,,,,,45,,,140,,,1215,,,0,1,A,,,,,
2015,5,1,5,OO,4584,N443SW,RAP,MSP,1150,1155,5,14,1209,99,89,67,489,1416,8,1429,1424,-5,0,0,,,,,,
2015,7,28,2,WN,883,N267WN,GEG,LAS,1225,1244,19,7,1251,135,130,117,806,1448,6,1440,1454,14,0,0,,,,,,
2015,8,22,6,AS,337,N442AS,PSP,SFO,1715,1658,-17,20,1718,90,94,66,421,1824,8,1845,1832,-13,0,0,,,,,,
2015,8,10,1,WN,2558,N952WN,SNA,LAS,1640,1638,-2,14,1652,65,63,43,226,1735,6,1745,1741,-4,0,0,,,,,,
2015,9,1,2,DL,1171,N945DL,DFW,ATL,1445,1440,-5,11,1451,133,129,94,731,1725,24,1758,1749,-9,0,0,,,,,,
2015,2,20,5,US,2156,N961UW,BOS,LGA,2000,2129,89,28,2157,85,87,54,184,2251,5,2125,2256,91,0,0,,2,0,0,74,15
2015,9,2,3,OO,5622,N693BR,ATW,ORD,1039,1036,-3,15,1051,61,58,34,160,1125,9,1140,1134,-6,0,0,,,,,,
2015,7,18,6,DL,1665,N326US,SLC,DFW,950,949,-1,30,1019,156,159,124,989,1323,5,1326,1328,2,0,0,,,,,,
2015,6,6,6,AA,1217,N4YDAA,DFW,ORD,854,902,8,14,916,151,134,112,802,1108,8,1125,1116,-9,0,0,,,,,,
2015,3,7,6,DL,1513,N381DN,ATL,DTW,1905,1904,-1,14,1918,113,108,86,594,2044,8,2058,2052,-6,0,0,,,,,,
2015,4,8,3,AA,1692,N3EGAA,MCO,MIA,1150,1222,32,19,1241,63,64,37,192,1318,8,1253,1326,33,0,0,,1,0,0,32,0
2015,7,29,3,WN,1193,N462WN,SNA,SJC,835,831,-4,8,839,70,66,52,342,931,6,945,937,-8,0,0,,,,,,
2015,10,7,3,WN,1091,N569WN,11259,11292,640,640,0,10,650,125,110,94,651,724,6,745,730,-15,0,0,,,,,,
2015,11,2,1,WN,2615,N558WN,STL,LAS,630,626,-4,16,642,230,218,196,1371,758,6,820,804,-16,0,0,,,,,,
2015,8,2,7,WN,4061,N621SW,MCI,TPA,930,923,-7,12,935,155,146,130,1048,1245,4,1305,1249,-16,0,0,,,,,,
2015,7,4,6,OO,5202,N774SK,OKC,ORD,1506,1459,-7,14,1513,125,120,98,693,1651,8,1711,1659,-12,0,0,,,,,,
2015,12,17,4,AA,1018,N4XWAA,BWI,DFW,1513,1512,-1,13,1525,222,225,204,1217,1749,8,1755,1757,2,0,0,,,,,,
2015,7,16,4,WN,3850,N247WN,MHT,TPA,1135,1131,-4,10,1141,190,222,207,1204,1508,5,1445,1513,28,0,0,,28,0,0,0,0
2015,11,16,1,EV,4896,N750EV,ORD,DTW,2035,2031,-4,14,2045,76,64,46,235,2231,4,2251,2235,-16,0,0,,,,,,
2015,9,21,1,DL,2283,N519US,DTW,ATL,600,600,0,15,615,117,106,83,594,738,8,757,746,-11,0,0,,,,,,
2015,11,3,2,WN,2771,N261WN,MAF,DAL,2015,2011,-4,7,2018,65,67,55,319,2113,5,2120,2118,-2,0,0,,,,,,
2015,4,22,3,AA,2216,N3ANAA,PHX,MIA,30,17,-13,9,26,248,220,204,1972,650,7,738,657,-41,0,0,,,,,,
2015,1,19,1,UA,663,N215UA,SFO,HNL,905,907,2,15,922,331,321,301,2398,1223,5,1236,1228,-8,0,0,,,,,,
2015,11,13,5,WN,397,N940WN,TPA,MEM,1605,1719,74,7,1726,125,106,97,655,1803,2,1710,1805,55,0,0,,0,0,0,55,0
2015,2,11,3,NK,323,N636NK,MSP,LAX,1625,1623,-2,15,1638,233,212,184,1535,1742,13,1818,1755,-23,0,0,,,,,,
2015,5,28,4,US,750,N710UW,DFW,PHL,1310,1307,-3,43,1350,195,229,182,1303,1752,4,1725,1756,31,0,0,,31,0,0,0,0
2015,12,14,1,VX,1935,N852VA,LAX,SFO,905,908,3,8,916,75,76,62,337,1018,6,1020,1024,4,0,0,,,,,,
2015,1,6,2,UA,442,N467UA,IAH,LGA,1305,1353,48,37,1430,204,214,169,1416,1819,8,1729,1827,58,0,0,,36,0,0,22,0
2015,6,7,7,WN,722,N687SW,ALB,BWI,1840,1849,9,6,1855,80,68,55,289,1950,7,2000,1957,-3,0,0,,,,,,
2015,5,11,1,MQ,3069,N907MQ,DFW,MGM,2020,2043,23,18,2101,114,100,80,622,2221,2,2214,2223,9,0,0,,,,,,
2015,5,23,6,UA,1901,N30401,CLE,MCO,745,742,-3,8,750,146,135,115,895,945,12,1011,957,-14,0,0,,,,,,
2015,10,11,7,AA,751,N580UW,14100,11298,1630,1631,1,18,1649,224,189,159,1303,1828,12,1914,1840,-34,0,0,,,,,,
2015,6,24,3,US,628,N556UW,ORD,CLT,900,857,-3,17,914,122,109,82,599,1136,10,1202,1146,-16,0,0,,,,,,
2015,3,27,5,WN,64,N744SW,BWI,RDU,1720,1808,48,9,1817,70,73,60,255,1917,4,1830,1921,51,0,0,,3,0,5,43,0
2015,10,30,5,UA,1571,N37419,12266,14635,1950,1953,3,14,2007,134,120,102,861,2249,4,2304,2253,-11,0,0,,,,,,
2015,3,26,4,WN,783,N610WN,LAS,ABQ,1625,1646,21,13,1659,85,84,68,486,1907,3,1850,1910,20,0,0,,0,0,4,16,0
2015,11,18,3,UA,376,N18243,IAH,ORD,1015,1258,163,32,1330,165,181,139,925,1549,10,1300,1559,179,0,0,,179,0,0,0,0
2015,3,16,1,DL,4,N126DL,ATL,SLC,2042,2040,-2,22,2102,257,237,206,1590,2228,9,2259,2237,-22,0,0,,,,,,
2015,6,1,1,WN,2671,N759GS,ABQ,MDW,605,605,0,13,618,160,163,145,1121,943,5,945,948,3,0,0,,,,,,
2015,11,3,2,OO,4788,N432SW,CVG,BNA,2000,1957,-3,12,2009,67,61,43,230,1952,6,2007,1958,-9,0,0,,,,,,
2015,1,8,4,EV,4228,N12530,IAH,LRD,1804,1805,1,12,1817,74,66,50,301,1907,4,1918,1911,-7,0,0,,,,,,
2015,5,18,1,UA,1026,N75853,IAH,LAX,1142,1145,3,21,1206,218,214,181,1379,1307,12,1320,1319,-1,0,0,,,,,,
2015,7,1,3,OO,5205,N140SY,ORD,DCA,1600,1558,-2,37,1635,122,136,94,612,1909,5,1902,1914,12,0,0,,,,,,
2015,9,22,2,DL,743,N6714Q,ATL,RDU,1733,1726,-7,14,1740,81,71,52,356,1832,5,1854,1837,-17,0,0,,,,,,
2015,3,29,7,US,2023,N152UW,PHX,LAX,1355,1356,1,21,1417,94,93,58,370,1515,14,1529,1529,0,0,0,,,,,,
2015,3,13,5,EV,2516,N909EV,DFW,CRP,1235,1230,-5,14,1244,75,81,63,354,1347,4,1350,1351,1,0,0,,,,,,
2015,4,15,3,B6,225,N804JB,JFK,TPA,1930,1922,-8,33,1955,190,176,138,1005,2213,5,2240,2218,-22,0,0,,,,,,
2015,11,20,5,MQ,3280,N520MQ,JAX,ORD,730,723,-7,17,740,167,153,131,864,851,5,917,856,-21,0,0,,,,,,
2015,3,31,2,WN,3267,N476WN,MKE,RSW,1310,1304,-6,11,1315,175,158,144,1183,1639,3,1705,1642,-23,0,0,,,,,,
2015,10,12,1,WN,660,N270WN,13232,13204,1340,1341,1,18,1359,155,151,126,990,1705,7,1715,1712,-3,0,0,,,,,,
2015,10,19,1,AS,345,N514AS,13796,14747,600,552,-8,15,607,119,121,96,672,743,10,759,753,-6,0,0,,,,,,
2015,7,24,5,DL,1353,N997DL,ATL,PNS,1055,1056,1,14,1110,73,63,45,271,1055,4,1108,1059,-9,0,0,,,,,,
2015,10,29,4,WN,1256,N243WN,14893,14679,1330,1346,16,9,1355,85,76,64,480,1459,3,1455,1502,7,0,0,,,,,,
2015,6,15,1,EV,4714,N12900,BDL,EWR,520,526,6,8,534,59,45,31,116,605,6,619,611,-8,0,0,,,,,,
2015,4,16,4,EV,4867,N17984,BTR,IAH,1603,,,,,71,,,253,,,1714,,,0,1,C,,,,,
2015,4,29,3,DL,2269,N695DL,MCO,ATL,1430,1426,-4,19,1445,103,98,67,404,1552,12,1613,1604,-9,0,0,,,,,,
2015,12,13,7,OO,4796,,SUN,SLC,1305,,,,,62,,,222,,,1407,,,0,1,B,,,,,
2015,7,16,4,NK,106,N527NK,MSP,BWI,1641,1640,-1,10,1650,144,135,119,936,1949,6,2005,1955,-10,0,0,,,,,,
2015,9,16,3,EV,4170,N12900,BNA,EWR,1306,1304,-2,9,1313,137,127,111,748,1604,7,1623,1611,-12,0,0,,,,,,
2015,4,5,7,WN,196,N711HK,LAX,OAK,1745,1744,-1,10,1754,75,83,53,337,1847,20,1900,1907,7,0,0,,,,,,
2015,6,8,1,AA,1673,N4UCAA,DFW,MSP,715,714,-1,20,734,149,143,119,852,933,4,944,937,-7,0,0,,,,,,
2015,3,12,4,WN,683,N778SW,CMH,STL,910,943,33,9,952,90,78,65,409,957,4,940,1001,21,0,0,,0,0,21,0,0
2015,7,20,1,WN,3675,N245WN,BUR,PHX,1415,1410,-5,12,1422,80,82,64,369,1526,6,1535,1532,-3,0,0,,,,,,
2015,10,25,7,AA,1991,N965UW,14100,13930,940,937,-3,13,950,147,135,110,678,1040,12,1107,1052,-15,0,0,,,,,,
2015,3,20,5,NK,248,N634NK,RSW,BOS,700,723,23,8,731,181,178,157,1249,1008,13,1001,1021,20,0,0,,0,0,20,0,0
2015,4,28,2,AA,125,N575AA,PNS,DFW,1851,1840,-11,11,1851,126,115,97,604,2028,7,2057,2035,-22,0,0,,,,,,
2015,9,24,4,AA,471,N659AW,PHX,MSP,1210,1207,-3,14,1221,183,187,167,1276,1708,6,1713,1714,1,0,0,,,,,,
2015,11,3,2,UA,344,N35271,PHX,DEN,1424,1421,-3,11,1432,104,91,72,602,1544,8,1608,1552,-16,0,0,,,,,,
2015,4,27,1,UA,637,N595UA,SFO,JFK,1311,1328,17,14,1342,348,347,329,2586,2211,4,2159,2215,16,0,0,,11,0,0,5,0
2015,12,6,7,DL,1517,N904DA,DEN,ATL,625,625,0,14,639,184,165,143,1199,1102,8,1129,1110,-19,0,0,,,,,,
2015,5,31,7,DL,1194,N366NW,SLC,PDX,1509,1502,-7,14,1516,110,104,87,630,1543,3,1559,1546,-13,0,0,,,,,,
2015,1,11,7,US,699,N806AW,RDU,LAX,1645,1648,3,9,1657,352,330,303,2239,1900,18,1937,1918,-19,0,0,,,,,,
2015,4,19,7,AA,1002,N5DVAA,MIA,DFW,2000,2023,23,13,2036,201,185,166,1121,2222,6,2221,2228,7,0,0,,,,,,
2015,3,17,2,US,1781,N733UW,CLT,MSY,1849,1842,-7,12,1854,128,113,96,651,1930,5,1957,1935,-22,0,0,,,,,,
2015,8,12,3,EV,5078,N176PQ,GSP,ATL,1653,1649,-4,10,1659,60,45,31,153,1730,4,1753,1734,-19,0,0,,,,,,
2015,3,27,5,WN,256,N213WN,PHL,TPA,1310,1305,-5,13,1318,160,182,166,920,1604,3,1550,1607,17,0,0,,17,0,0,0,0
2015,10,2,5,UA,781,N854UA,11292,14683,955,1019,24,15,1034,134,119,100,794,1314,4,1309,1318,9,0,0,,,,,,
2015,9,4,5,DL,1710,N917DL,ATL,DFW,1005,1002,-3,31,1033,140,137,101,731,1114,5,1125,1119,-6,0,0,,,,,,
2015,3,18,3,EV,6011,N12135,ORD,SAV,2045,2042,-3,37,2119,129,139,97,773,2356,5,2354,1,7,0,0,,,,,,
2015,4,12,7,WN,60,N463WN,HOU,DAL,2100,2112,12,12,2124,60,57,41,239,2205,4,2200,2209,9,0,0,,,,,,
2015,10,12,1,F9,1007,N922FR,14100,13487,1355,1350,-5,19,1409,171,162,137,980,1526,6,1546,1532,-14,0,0,,,,,,
